Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65ce1ae623904ca092ab1b19,65bcf8803dd951130ffbef23,AWAITING REVIEW,2024-02-15T14:08:44.386000Z,2024-02-15T14:16:57.290000Z,,2024-02-15T14:16:57.863622Z,493,CVPIIDEI,110,25,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
65ce1b0f1fc630bbf054a831,63d1ba26718c4dbbc09475e8,AWAITING REVIEW,2024-02-15T14:09:43.931000Z,2024-02-15T14:21:09.276000Z,,2024-02-15T14:21:10.234807Z,686,CVPIIDEI,1510,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1b7c012b912a4261fdfb,611431b8dfc10c8bb1393e8c,AWAITING REVIEW,2024-02-15T14:11:15.777000Z,2024-02-15T14:22:21.014000Z,,2024-02-15T14:22:22.047755Z,666,CVPIIDEI,705,22,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1b807fba858c567148be,6109cbe82b017714005d9a07,AWAITING REVIEW,2024-02-15T14:11:16.264000Z,2024-02-15T14:24:03.040000Z,,2024-02-15T14:24:03.558325Z,767,CVPIIDEI,466,22,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1b92d17ca311d7c513d2,65cb7c46800d57cbac8023c7,AWAITING REVIEW,2024-02-15T14:11:38.715000Z,2024-02-15T15:03:09.850000Z,,2024-02-15T15:03:10.528109Z,3092,CVPIIDEI,5,38,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce1bbc74de7f5a7441163c,62349b2406ea604d296bd69d,AWAITING REVIEW,2024-02-15T14:12:17.473000Z,2024-02-15T14:30:50.770000Z,,2024-02-15T14:30:51.246194Z,1114,NOCODE,947,33,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1bb09fcc51092f25ac48,6290c6d191ba8fb0309ebfc9,AWAITING REVIEW,2024-02-15T14:12:26.170000Z,2024-02-15T14:22:17.852000Z,,2024-02-15T14:22:18.555549Z,592,CVPIIDEI,1346,27,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1ab1ccc2f2b8401248ac,612c6bd26f5f81c5765989d9,AWAITING REVIEW,2024-02-15T14:12:31.397000Z,2024-02-15T14:50:54.475000Z,,2024-02-15T14:50:55.082533Z,2304,CVPIIDEI,1812,32,Male,Other,United States,United States,United States,English,No,Other,Not Applicable
65ce1c15e08c7567019df6b2,63d7ff8dba0dc23728426ecd,AWAITING REVIEW,2024-02-15T14:13:45.808000Z,2024-02-15T14:25:23.725000Z,,2024-02-15T14:25:24.357242Z,698,CVPIIDEI,527,32,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c245d118e169dcf927a,6119e2fc2605933b16ea87c0,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
65ce1c5a9c60c1f0df87a325,65bf6216a0a777aeef0378fc,AWAITING REVIEW,2024-02-15T14:14:57.378000Z,2024-02-15T14:30:45.788000Z,,2024-02-15T14:30:46.596276Z,949,CVPIIDEI,2,26,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c4dbf66fbd4ab0f1d7f,60fdcfdeb5c7968c899442e8,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c77726e59eeb6124a06,65cc1ac6402b90fc2fddeb95,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c8b4072c5b4f0122053,62bddb63d7c84ff6e9c592f5,AWAITING REVIEW,2024-02-15T14:15:43.987000Z,2024-02-15T14:25:40.330000Z,,2024-02-15T14:25:40.887385Z,597,CVPIIDEI,2280,26,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce1ca528f429596f8d547a,60fcc31e3a77261c13174e6f,AWAITING REVIEW,2024-02-15T14:16:11.272000Z,2024-02-15T14:28:38.148000Z,,2024-02-15T14:28:39.011683Z,747,CVPIIDEI,345,35,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
